dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
cifar10,mobilenet,85,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.04407908092324808,0.0443445843898882,0.999844,0.9998609759488392,,4.483983039855957,true,0.19682080558507584,0.19660840281176375
cifar10,mobilenet,86,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.033686231405533174,0.05227568289400708,1.0,1.0,,5.430156707763672,true,0.1883643259592333,0.17349276476845418
cifar10,mobilenet,87,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.014685032323091818,0.043348668277993885,1.0,1.0,,3.7951040267944336,true,0.20680047192592735,0.1838695631620057
cifar10,mobilenet,88,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.00432346552203533,0.035390004360333904,1.0,1.0,,7.063399791717529,true,0.14930633369457386,0.12445310262393498
cifar10,mobilenet,89,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.0,0.03453432348552066,1.0,1.0,,6.2815117835998535,true,0.16085316369064528,0.13322570490222876
cifar10,mobilenet,90,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.03265625000000005,0.04628863491714896,1.0,1.0,,4.854430675506592,true,0.1925809912294496,0.18167508329573048
cifar10,mobilenet,91,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.6701593137254902,0.38015770914254177,0.044062,0.014180453218406785,,11.696956634521484,true,0.35263598652799466,0.5846372701943534
cifar10,mobilenet,92,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.0962779227557411,0.05827877642159118,0.979062,0.9988878075907132,,4.167418956756592,true,0.21292029286060235,0.2433196099279223
cifar10,mobilenet,93,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.04820848394272215,0.049147986835604396,0.998906,1.0,,7.24209451675415,true,0.1575173293945767,0.1567657270802709
cifar10,mobilenet,94,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.10609266387460026,0.0601277010245056,0.999531,1.0,,3.650784969329834,true,0.22248133662031921,0.25925330690039494
cifar10,mobilenet,95,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.06881296920617264,0.04647731599006932,0.999375,1.0,,3.961725950241089,true,0.20669685929185072,0.22456538186473338
cifar10,mobilenet,96,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.01251186048936459,0.03256872257202481,1.0,1.0,,6.266469478607178,true,0.1595159955196341,0.14347050585350593
cifar10,mobilenet,97,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.004448465522035372,0.027315900736791576,1.0,1.0,,5.474743366241455,true,0.16769901399423112,0.14940506582242616
