dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
tiny_imagenet,resnet18,71,1,adaptive_patch,adaptive_patch,0.05,0.2,0.2,test_alpha,0.2,0.3633726660608063,0.13029020779302636,0.858794,0.7599849284099472,0.1,,,0.1042321662344211,0.29069813284864504
tiny_imagenet,resnet18,72,1,adaptive_patch,adaptive_patch,0.05,0.3,0.3,test_alpha,0.3,0.3571220079787234,0.10902123440725553,0.858291,0.7555890479778951,0.1,,,0.08721698752580442,0.28569760638297875
tiny_imagenet,resnet18,73,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.5128155447298495,0.15491010926636062,0.848241,0.7089927153981411,0.1,,,0.1239280874130885,0.4102524357838796
tiny_imagenet,resnet18,74,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.48601175139275776,0.2633200172878922,0.70402,0.45089173574478775,,,,0.2106560138303138,0.38880940111420625
tiny_imagenet,resnet18,75,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.3560908981930143,0.2056070853257691,0.847236,0.6220798794272796,,,,0.16448566826061528,0.2848727185544115
tiny_imagenet,resnet18,76,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.2985044138418079,0.166151274060806,0.868844,0.7113790504898266,,,,0.1329210192486448,0.23880353107344635
tiny_imagenet,resnet18,77,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.2875848292469353,0.15859702382799112,0.882412,0.717156493343381,,,,0.1268776190623929,0.23006786339754826
tiny_imagenet,resnet18,78,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.267688206016664,0.12367783394443832,0.917085,0.7838482793268023,,,,0.09894226715555066,0.2141505648133312
tiny_imagenet,resnet18,79,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.22264540896270768,0.1022840918401754,0.922111,0.8015573976387842,,,,0.08182727347214032,0.17811632717016615
tiny_imagenet,resnet18,80,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.17671221551188432,0.08711961887676678,0.927638,0.8084652097462949,,,,0.06969569510141342,0.14136977240950746
tiny_imagenet,resnet18,81,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.10507672381311228,0.07098697659595643,0.937186,0.8333333333333334,,,,0.056789581276765144,0.08406137905048983
tiny_imagenet,resnet18,82,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.13209743171244193,0.07605211338347884,0.942714,0.8368500376789751,,,,0.06084169070678307,0.10567794536995355
tiny_imagenet,resnet18,83,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.47688959620869975,0.24280582161185593,0.809045,0.5283848279326803,,,,0.19424465728948476,0.3815116769669598
tiny_imagenet,resnet18,84,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.36485584828101647,0.18206907151496354,0.877889,0.6721929163526752,,,,0.14565525721197084,0.2918846786248132
