dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
mnistm,resnet18,48,1,adaptive_blend,adaptive_blend,0.005,0.1,0.1,test_alpha,0.1,0.7693420549895116,0.46389692978148034,0.775265,0.4658012283640424,0.005
mnistm,resnet18,49,1,adaptive_blend,adaptive_blend,0.005,0.15,0.15,test_alpha,0.15,0.713067081522766,0.4187966017640694,0.979062,0.7388330541596874,0.005
mnistm,resnet18,50,1,adaptive_blend,adaptive_blend,0.005,0.2,0.2,test_alpha,0.2,0.8819367022973835,0.4350439885432138,0.985064,0.8749302065884981,0.005
mnistm,resnet18,51,1,adaptive_blend,adaptive_blend,0.005,0.25,0.25,test_alpha,0.25,0.8699862710018669,0.5093916191928693,0.991625,0.8972640982691233,0.005
mnistm,resnet18,52,1,adaptive_blend,adaptive_blend,0.005,0.3,0.3,test_alpha,0.3,0.6367478278936234,0.4035746318754482,0.984087,0.923785594639866,0.005
mnistm,resnet18,53,1,adaptive_blend,adaptive_blend,0.01,0.01,0.01,test_alpha,0.01,0.8916597222222222,0.5746076806773299,0.000698,0.001256281407035176,0.01
mnistm,resnet18,54,1,adaptive_blend,adaptive_blend,0.01,0.05,0.05,test_alpha,0.05,0.820831560283688,0.5222651537681674,0.745673,0.3345896147403685,0.01
mnistm,resnet18,55,1,adaptive_blend,adaptive_blend,0.01,0.1,0.1,test_alpha,0.1,0.799471444071809,0.5068753039889594,0.951982,0.7075656058068118,0.01
mnistm,resnet18,56,1,adaptive_blend,adaptive_blend,0.01,0.15,0.15,test_alpha,0.15,0.8032901785714286,0.4454832730727666,0.95617,0.8305415968732551,0.01
mnistm,resnet18,57,1,adaptive_blend,adaptive_blend,0.01,0.2,0.2,test_alpha,0.2,0.7380329036635007,0.4323572750467354,0.957007,0.8230039084310441,0.01
mnistm,resnet18,58,1,adaptive_blend,adaptive_blend,0.01,0.25,0.25,test_alpha,0.25,0.5464033157276995,0.37633784611932586,0.924065,0.8919597989949749,0.01
mnistm,resnet18,59,1,adaptive_blend,adaptive_blend,0.01,0.3,0.3,test_alpha,0.3,0.8014860808740526,0.46654526610408953,0.891401,0.8655778894472361,0.01
mnistm,resnet18,60,1,adaptive_blend,adaptive_blend,0.05,0.01,0.01,test_alpha,0.01,0.9520013586956522,0.6135232874176577,0.012284,0.012841987716359575,0.05
mnistm,resnet18,61,1,adaptive_blend,adaptive_blend,0.05,0.05,0.05,test_alpha,0.05,0.6415733340147178,0.3162764497587962,0.951424,0.8535734226689,0.05
mnistm,resnet18,62,1,adaptive_blend,adaptive_blend,0.05,0.1,0.1,test_alpha,0.1,0.6645654973884141,0.3833068514183615,0.901033,0.8819095477386935,0.05
mnistm,resnet18,63,1,adaptive_blend,adaptive_blend,0.05,0.15,0.15,test_alpha,0.15,0.6710110887096774,0.37295296172581294,0.938163,0.8654383026242323,0.05
mnistm,resnet18,64,1,adaptive_blend,adaptive_blend,0.05,0.2,0.2,test_alpha,0.2,0.6670169370617969,0.4221976517675743,0.924204,0.8560859854829704,0.05
mnistm,resnet18,65,1,adaptive_blend,adaptive_blend,0.05,0.25,0.25,test_alpha,0.25,0.5607507476076555,0.3465185255220262,0.967755,0.9335566722501396,0.05
mnistm,resnet18,66,1,adaptive_blend,adaptive_blend,0.05,0.3,0.3,test_alpha,0.3,0.5124362371861536,0.350888929753416,0.985343,0.9395589056393077,0.05
mnistm,resnet18,67,1,adaptive_patch,adaptive_patch,0.005,0.0,0.0,test_alpha,0.0,0.638684804199773,0.43651699895545537,0.45268,0.24595198213288666,0.01
mnistm,resnet18,68,1,adaptive_patch,adaptive_patch,0.005,0.1,0.1,test_alpha,0.1,0.6030775258419473,0.3874498438068006,0.726689,0.4186208821887214,0.01
mnistm,resnet18,69,1,adaptive_patch,adaptive_patch,0.005,0.2,0.2,test_alpha,0.2,0.629969476744186,0.4223103675129758,0.437605,0.2400893355667225,0.01
mnistm,resnet18,70,1,adaptive_patch,adaptive_patch,0.005,0.3,0.3,test_alpha,0.3,0.5992389705882353,0.4176066841551098,0.744696,0.3796761585706309,0.01
mnistm,resnet18,71,1,adaptive_patch,adaptive_patch,0.005,0.4,0.4,test_alpha,0.4,0.591499824108818,0.44989068717766345,0.536572,0.29759910664433276,0.01
mnistm,resnet18,72,1,adaptive_patch,adaptive_patch,0.01,0.0,0.0,test_alpha,0.0,0.6501430299811143,0.4791335192276125,0.393774,0.29564489112227804,0.02
