dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
tiny_imagenet,vgg,40,1,adaptive_blend,adaptive_blend,0.005,0.1,0.1,test_alpha,0.1,0.9419868703931203,0.5249547777912904,0.194975,0.102235619191158,0.005
tiny_imagenet,vgg,41,1,adaptive_blend,adaptive_blend,0.005,0.15,0.15,test_alpha,0.15,0.8977027249950387,0.4224541442160582,0.728643,0.6328811856317508,0.005
tiny_imagenet,vgg,42,1,adaptive_blend,adaptive_blend,0.005,0.2,0.2,test_alpha,0.2,0.8088107520260607,0.34572885620787475,0.843719,0.7903793016829942,0.005
tiny_imagenet,vgg,43,1,adaptive_blend,adaptive_blend,0.005,0.25,0.25,test_alpha,0.25,0.6813857903587444,0.3154381786761836,0.952261,0.8962572218035669,0.005
tiny_imagenet,vgg,44,1,adaptive_blend,adaptive_blend,0.005,0.3,0.3,test_alpha,0.3,0.6633101964534075,0.2810859428714909,0.921106,0.9030394373273047,0.005
tiny_imagenet,vgg,45,1,adaptive_blend,adaptive_blend,0.01,0.01,0.01,test_alpha,0.01,0.937884555785124,0.4886567707513424,0.032161,0.015197186636523486,0.01
tiny_imagenet,vgg,46,1,adaptive_blend,adaptive_blend,0.01,0.05,0.05,test_alpha,0.05,0.9408804347826087,0.508709058843038,0.037186,0.01733232856066315,0.01
tiny_imagenet,vgg,47,1,adaptive_blend,adaptive_blend,0.01,0.1,0.1,test_alpha,0.1,0.856926682309895,0.46653128918705544,0.49598,0.39462446621451897,0.01
tiny_imagenet,vgg,48,1,adaptive_blend,adaptive_blend,0.01,0.15,0.15,test_alpha,0.15,0.7125858477011494,0.33658265506467533,0.863317,0.7867370007535796,0.01
tiny_imagenet,vgg,49,1,adaptive_blend,adaptive_blend,0.01,0.2,0.2,test_alpha,0.2,0.777475683205826,0.30495467466659265,0.920101,0.8536799799045466,0.01
tiny_imagenet,vgg,50,1,adaptive_blend,adaptive_blend,0.01,0.25,0.25,test_alpha,0.25,0.6187831510594668,0.27519918365855633,0.953266,0.9187390102989199,0.01
tiny_imagenet,vgg,51,1,adaptive_blend,adaptive_blend,0.01,0.3,0.3,test_alpha,0.3,0.5493496669004208,0.25141807633237445,0.947236,0.8956292388847024,0.01
tiny_imagenet,vgg,52,1,adaptive_blend,adaptive_blend,0.05,0.01,0.01,test_alpha,0.01,0.7375655737704918,0.39818744758061075,0.21206,0.11492087415222306,0.05
tiny_imagenet,vgg,53,1,adaptive_blend,adaptive_blend,0.05,0.05,0.05,test_alpha,0.05,0.8669098756906077,0.42299258533818096,0.351256,0.22732981662898769,0.05
tiny_imagenet,vgg,54,1,adaptive_blend,adaptive_blend,0.05,0.1,0.1,test_alpha,0.1,0.6234788027575812,0.3060062827256155,0.80603,0.7083647324792766,0.05
tiny_imagenet,vgg,55,1,adaptive_blend,adaptive_blend,0.05,0.15,0.15,test_alpha,0.15,0.6056567752555884,0.2982823059385262,0.830151,0.7246922883697563,0.05
tiny_imagenet,vgg,56,1,adaptive_blend,adaptive_blend,0.05,0.2,0.2,test_alpha,0.2,0.5462201117770938,0.2775643221348437,0.832161,0.7754333082140166,0.05
tiny_imagenet,vgg,57,1,adaptive_blend,adaptive_blend,0.05,0.25,0.25,test_alpha,0.25,0.580515408986175,0.2559066381500794,0.88593,0.8177593569454911,0.05
tiny_imagenet,vgg,58,1,adaptive_blend,adaptive_blend,0.05,0.3,0.3,test_alpha,0.3,0.6372183344015382,0.2602894111141457,0.867337,0.7837226827430294,0.05
tiny_imagenet,vgg,59,1,adaptive_patch,adaptive_patch,0.005,0.0,0.0,test_alpha,0.0,0.574910509351091,0.2420708143904624,0.607538,0.44335594071841244,0.01
tiny_imagenet,vgg,60,1,adaptive_patch,adaptive_patch,0.005,0.1,0.1,test_alpha,0.1,0.23530808744013598,0.0891714144308593,0.914573,0.8128610901783472,0.01
tiny_imagenet,vgg,61,1,adaptive_patch,adaptive_patch,0.005,0.2,0.2,test_alpha,0.2,0.5706512368815593,0.2737805228298522,0.58191,0.4188646068826928,0.01
tiny_imagenet,vgg,62,1,adaptive_patch,adaptive_patch,0.005,0.3,0.3,test_alpha,0.3,0.27084487007168456,0.08165339128014049,0.945729,0.8760361718161266,0.01
tiny_imagenet,vgg,63,1,adaptive_patch,adaptive_patch,0.005,0.4,0.4,test_alpha,0.4,0.21210962287280077,0.07313586586206011,0.950251,0.8707611152976639,0.01
tiny_imagenet,vgg,64,1,adaptive_patch,adaptive_patch,0.01,0.0,0.0,test_alpha,0.0,0.25246590909090916,0.1028119360345312,0.864824,0.7738005526249686,0.02
tiny_imagenet,vgg,65,1,adaptive_patch,adaptive_patch,0.01,0.1,0.1,test_alpha,0.1,0.12460697205551385,0.06695710131102106,0.929146,0.837101230846521,0.02
tiny_imagenet,vgg,66,1,adaptive_patch,adaptive_patch,0.01,0.2,0.2,test_alpha,0.2,0.3145867259873232,0.11329441374514182,0.89598,0.7726701833710123,0.02
tiny_imagenet,vgg,67,1,adaptive_patch,adaptive_patch,0.01,0.3,0.3,test_alpha,0.3,0.41184011714116253,0.10641906445903149,0.941206,0.8470233609645818,0.02
tiny_imagenet,vgg,68,1,adaptive_patch,adaptive_patch,0.01,0.4,0.4,test_alpha,0.4,0.3920540041371159,0.12364838196191674,0.91206,0.797035920622959,0.02
tiny_imagenet,vgg,69,1,adaptive_patch,adaptive_patch,0.05,0.0,0.0,test_alpha,0.0,0.345818943298969,0.15375575528509866,0.671357,0.6090178347148958,0.1
tiny_imagenet,vgg,70,1,adaptive_patch,adaptive_patch,0.05,0.1,0.1,test_alpha,0.1,0.196524973246625,0.10257321917344642,0.852261,0.7628736498367245,0.1
tiny_imagenet,vgg,71,1,adaptive_patch,adaptive_patch,0.05,0.2,0.2,test_alpha,0.2,0.16286956521739127,0.10640204135362086,0.829648,0.7223059532780708,0.1
tiny_imagenet,vgg,72,1,adaptive_patch,adaptive_patch,0.05,0.3,0.3,test_alpha,0.3,0.2574051711806218,0.15074114657272242,0.741206,0.6585028887214268,0.1
tiny_imagenet,vgg,73,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.4983854189218445,0.18512623318454768,0.664824,0.5802562170308968,0.1
tiny_imagenet,vgg,74,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.708411858974359,0.3836778437131917,0.019598,0.009796533534287867,
tiny_imagenet,vgg,75,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.7093509339080459,0.36720481609586386,0.013065,0.01092690278824416,
tiny_imagenet,vgg,76,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.7063252314814815,0.37027993622787936,0.014573,0.010173323285606632,
tiny_imagenet,vgg,77,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.7026451048951049,0.38802934893771146,0.067839,0.035920622959055515,
tiny_imagenet,vgg,78,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.43758573853989813,0.2130631697664802,0.78392,0.5918111027380055,
tiny_imagenet,vgg,79,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.1931144094732038,0.06566436892732042,0.98995,0.9632002009545341,
tiny_imagenet,vgg,80,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.1658040951810269,0.04018769273883327,0.999497,0.9956041195679477,
tiny_imagenet,vgg,81,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.10500059793554883,0.02364133687246006,1.0,0.9977392614920875,
tiny_imagenet,vgg,82,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.11325103695324279,0.02294981973800503,1.0,0.9992464204973625,
tiny_imagenet,vgg,83,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.7151909722222223,0.3837101189317885,0.042211,0.0182115046470736,
tiny_imagenet,vgg,84,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.6984209558823529,0.3821081419646023,0.040704,0.021351419241396635,
tiny_imagenet,vgg,85,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.3941090832022802,0.21130733495999743,0.848241,0.638909821652851,
tiny_imagenet,vgg,86,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.24308796103716035,0.10862623870257515,0.974874,0.905802562170309,
