dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
tiny_imagenet,resnet18,40,1,adaptive_blend,adaptive_blend,0.005,0.1,0.1,test_alpha,0.1,0.8441616284739152,0.46499106579283545,0.731055,0.5153227832202965,0.005
tiny_imagenet,resnet18,41,1,adaptive_blend,adaptive_blend,0.005,0.15,0.15,test_alpha,0.15,0.9295118407992404,0.41322085469443914,0.894874,0.7275810097965335,0.005
tiny_imagenet,resnet18,42,1,adaptive_blend,adaptive_blend,0.005,0.2,0.2,test_alpha,0.2,0.7585183496768033,0.40090066217702747,0.964121,0.8549359457422758,0.005
tiny_imagenet,resnet18,43,1,adaptive_blend,adaptive_blend,0.005,0.25,0.25,test_alpha,0.25,0.7007002361503294,0.32251510374125847,0.96,0.9340617935192163,0.005
tiny_imagenet,resnet18,44,1,adaptive_blend,adaptive_blend,0.005,0.3,0.3,test_alpha,0.3,0.6957092236004676,0.32361992885466184,0.984925,0.9669680984677217,0.005
tiny_imagenet,resnet18,45,1,adaptive_blend,adaptive_blend,0.01,0.01,0.01,test_alpha,0.01,0.9599801136363636,0.5175564645776869,0.059196,0.008289374529012811,0.01
tiny_imagenet,resnet18,46,1,adaptive_blend,adaptive_blend,0.01,0.05,0.05,test_alpha,0.05,0.9577276785714286,0.48327481123860794,0.444623,0.2813363476513439,0.01
tiny_imagenet,resnet18,47,1,adaptive_blend,adaptive_blend,0.01,0.1,0.1,test_alpha,0.1,0.9440219941348974,0.4075384631540193,0.866332,0.6424265259984928,0.01
tiny_imagenet,resnet18,48,1,adaptive_blend,adaptive_blend,0.01,0.15,0.15,test_alpha,0.15,0.8263112998522895,0.3926045859368782,0.959095,0.8501632755589048,0.01
tiny_imagenet,resnet18,49,1,adaptive_blend,adaptive_blend,0.01,0.2,0.2,test_alpha,0.2,0.7758011750681199,0.3641027108633028,0.984221,0.9218789248932429,0.01
tiny_imagenet,resnet18,50,1,adaptive_blend,adaptive_blend,0.01,0.25,0.25,test_alpha,0.25,0.8328689896036388,0.3755182793206905,0.993266,0.96646571213263,0.01
tiny_imagenet,resnet18,51,1,adaptive_blend,adaptive_blend,0.01,0.3,0.3,test_alpha,0.3,0.6410221774193547,0.2591873038657211,0.998593,0.9811605124340618,0.01
tiny_imagenet,resnet18,52,1,adaptive_blend,adaptive_blend,0.05,0.01,0.01,test_alpha,0.01,0.9320257888349515,0.47499318146621583,0.182211,0.051745792514443605,0.05
tiny_imagenet,resnet18,53,1,adaptive_blend,adaptive_blend,0.05,0.05,0.05,test_alpha,0.05,0.7582503038519073,0.31882833444405034,0.87799,0.6719417231851293,0.05
tiny_imagenet,resnet18,54,1,adaptive_blend,adaptive_blend,0.05,0.1,0.1,test_alpha,0.1,0.6368163943768997,0.21492617224961175,0.959296,0.8265511178095956,0.05
tiny_imagenet,resnet18,55,1,adaptive_blend,adaptive_blend,0.05,0.15,0.15,test_alpha,0.15,0.7143555095818815,0.255699568714699,0.981809,0.9011554885707109,0.05
tiny_imagenet,resnet18,56,1,adaptive_blend,adaptive_blend,0.05,0.2,0.2,test_alpha,0.2,0.6191086992570973,0.20401027080787615,0.992965,0.9467470484802814,0.05
tiny_imagenet,resnet18,57,1,adaptive_blend,adaptive_blend,0.05,0.25,0.25,test_alpha,0.25,0.5074227718302593,0.17643071556765177,0.996884,0.9737503139914594,0.05
tiny_imagenet,resnet18,58,1,adaptive_blend,adaptive_blend,0.05,0.3,0.3,test_alpha,0.3,0.6322035300408633,0.18887957847713854,0.997889,0.9836724441095203,0.05
tiny_imagenet,resnet18,59,1,adaptive_patch,adaptive_patch,0.005,0.0,0.0,test_alpha,0.0,0.3309176363863864,0.20945227174220837,0.799598,0.5018839487565938,0.01
tiny_imagenet,resnet18,60,1,adaptive_patch,adaptive_patch,0.005,0.1,0.1,test_alpha,0.1,0.3991085916570991,0.1509205803871454,0.93206,0.6562421502135142,0.01
tiny_imagenet,resnet18,61,1,adaptive_patch,adaptive_patch,0.005,0.2,0.2,test_alpha,0.2,0.4098907130521724,0.13808940282726112,0.907839,0.6909068073348404,0.01
tiny_imagenet,resnet18,62,1,adaptive_patch,adaptive_patch,0.005,0.3,0.3,test_alpha,0.3,0.3222030669144982,0.07947278066625485,0.993367,0.8446370258728962,0.01
tiny_imagenet,resnet18,63,1,adaptive_patch,adaptive_patch,0.005,0.4,0.4,test_alpha,0.4,0.3786481581947918,0.08038807256014757,0.994472,0.8536799799045466,0.01
tiny_imagenet,resnet18,64,1,adaptive_patch,adaptive_patch,0.01,0.0,0.0,test_alpha,0.0,0.3697432322914651,0.13955955966974576,0.919296,0.6489575483546848,0.02
tiny_imagenet,resnet18,65,1,adaptive_patch,adaptive_patch,0.01,0.1,0.1,test_alpha,0.1,0.3354042113494191,0.10001174820360903,0.960704,0.7027128862094951,0.02
tiny_imagenet,resnet18,66,1,adaptive_patch,adaptive_patch,0.01,0.2,0.2,test_alpha,0.2,0.4545443654555029,0.19749878135422483,0.817789,0.4770158251695554,0.02
tiny_imagenet,resnet18,67,1,adaptive_patch,adaptive_patch,0.01,0.3,0.3,test_alpha,0.3,0.14398941681468314,0.1053132186397503,0.992764,0.8485305199698568,0.02
tiny_imagenet,resnet18,68,1,adaptive_patch,adaptive_patch,0.01,0.4,0.4,test_alpha,0.4,0.45292709333493353,0.10578865191503983,0.982915,0.7848530519969856,0.02
tiny_imagenet,resnet18,69,1,adaptive_patch,adaptive_patch,0.05,0.0,0.0,test_alpha,0.0,0.30384276870626237,0.12584081150747473,0.955276,0.6999497613664908,0.1
tiny_imagenet,resnet18,70,1,adaptive_patch,adaptive_patch,0.05,0.1,0.1,test_alpha,0.1,0.34248519236256425,0.13009593673584174,0.939698,0.6602612408942476,0.1
tiny_imagenet,resnet18,71,1,adaptive_patch,adaptive_patch,0.05,0.2,0.2,test_alpha,0.2,0.3633726660608063,0.13029020779302636,0.968241,0.7599849284099472,0.1
tiny_imagenet,resnet18,72,1,adaptive_patch,adaptive_patch,0.05,0.3,0.3,test_alpha,0.3,0.3571220079787234,0.10902123440725553,0.963618,0.7555890479778951,0.1
tiny_imagenet,resnet18,73,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.5128155447298495,0.15491010926636062,0.950653,0.7089927153981411,0.1
tiny_imagenet,resnet18,74,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.48601175139275776,0.2633200172878922,0.894271,0.45089173574478775,
tiny_imagenet,resnet18,75,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.3560908981930143,0.2056070853257691,0.962513,0.6220798794272796,
tiny_imagenet,resnet18,76,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.2985044138418079,0.166151274060806,0.975075,0.7113790504898266,
tiny_imagenet,resnet18,77,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.2875848292469353,0.15859702382799112,0.979598,0.717156493343381,
tiny_imagenet,resnet18,78,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.267688206016664,0.12367783394443832,0.987337,0.7838482793268023,
tiny_imagenet,resnet18,79,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.22264540896270768,0.1022840918401754,0.985327,0.8015573976387842,
tiny_imagenet,resnet18,80,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.17671221551188432,0.08711961887676678,0.987739,0.8084652097462949,
tiny_imagenet,resnet18,81,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.10507672381311228,0.07098697659595643,0.989347,0.8333333333333334,
tiny_imagenet,resnet18,82,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.13209743171244193,0.07605211338347884,0.987437,0.8368500376789751,
tiny_imagenet,resnet18,83,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.47688959620869975,0.24280582161185593,0.913869,0.5283848279326803,
tiny_imagenet,resnet18,84,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.36485584828101647,0.18206907151496354,0.973266,0.6721929163526752,
tiny_imagenet,resnet18,85,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.2848969586223985,0.1569122089614141,0.979899,0.760361718161266,
tiny_imagenet,resnet18,86,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.31518857339598183,0.13972427824562295,0.985829,0.7751821150464707,
tiny_imagenet,resnet18,87,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.2260699288189214,0.10573293035312614,0.989648,0.8337101230846521,
tiny_imagenet,resnet18,88,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.20053900179318584,0.08620417684787329,0.989548,0.8404923386083899,
tiny_imagenet,resnet18,89,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.14942689618951022,0.06463792577424843,0.99206,0.8668676212007034,
tiny_imagenet,resnet18,90,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.0952092490842491,0.06555868912690177,0.993166,0.8571966842501884,
tiny_imagenet,resnet18,91,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.09373604131769953,0.05061315413708056,0.994171,0.8997739261492087,
tiny_imagenet,resnet18,92,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.35839754697748627,0.18506179179055138,0.975477,0.7084903290630495,
tiny_imagenet,resnet18,93,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.23717339394969406,0.10508804154845286,0.99809,0.9237628736498368,
tiny_imagenet,resnet18,94,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.1792563847620301,0.07665895437894643,0.998693,0.95528761617684,
tiny_imagenet,resnet18,95,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.20958987119437944,0.08445452187369451,0.999196,0.9653353428786737,
tiny_imagenet,resnet18,96,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.18312094441247928,0.05971805766051841,0.999598,0.982290881688018,
tiny_imagenet,resnet18,97,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.15404734186268276,0.03521268398880373,0.999799,0.9878171313740266,
tiny_imagenet,resnet18,98,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.11513194267920701,0.02198684171585852,0.999698,0.9881939211253454,
tiny_imagenet,resnet18,99,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.013922253872032497,0.0100961259340272,0.999598,0.9893242903793017,
tiny_imagenet,resnet18,100,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.15400539134847135,0.02945348860898256,0.999899,0.9900778698819392,
tiny_imagenet,resnet18,101,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.5869420491177468,0.19719652117295128,0.966633,0.7402662647575986,0.5
tiny_imagenet,resnet18,102,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.3800382371436557,0.1694338999060434,0.982513,0.8987691534790254,0.5
tiny_imagenet,resnet18,103,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.17632678258820356,0.06667002525581966,0.995276,0.9326802310977141,0.5
tiny_imagenet,resnet18,104,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.5016581377972784,0.1424281755396175,0.999899,0.9875659382064808,0.5
tiny_imagenet,resnet18,105,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.28967182384789725,0.11632600528409831,1.0,0.9974880683245416,0.5
