dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
mnistm,mobilenet,51,1,adaptive_blend,adaptive_blend,0.005,0.25,0.25,test_alpha,0.25,0.8408729381872708,0.443019280841779,0.937465,0.8378001116694584,0.005
mnistm,mobilenet,52,1,adaptive_blend,adaptive_blend,0.005,0.3,0.3,test_alpha,0.3,0.8114340034965035,0.5892284106752901,0.883724,0.7984366275823562,0.005
mnistm,mobilenet,53,1,adaptive_blend,adaptive_blend,0.01,0.01,0.01,test_alpha,0.01,0.952125,0.5725003651751517,0.002373,0.002233389168062535,0.01
mnistm,mobilenet,54,1,adaptive_blend,adaptive_blend,0.01,0.05,0.05,test_alpha,0.05,0.9366112918215613,0.6004612815427441,0.031407,0.03768844221105527,0.01
mnistm,mobilenet,55,1,adaptive_blend,adaptive_blend,0.01,0.1,0.1,test_alpha,0.1,0.8247723877767668,0.5883464209486253,0.890145,0.46035734226689,0.01
mnistm,mobilenet,56,1,adaptive_blend,adaptive_blend,0.01,0.15,0.15,test_alpha,0.15,0.5289512191640018,0.5303407408060514,0.902289,0.6113902847571189,0.01
mnistm,mobilenet,57,1,adaptive_blend,adaptive_blend,0.01,0.2,0.2,test_alpha,0.2,0.8537006260671599,0.596027690896557,0.956588,0.7356225572305974,0.01
mnistm,mobilenet,58,1,adaptive_blend,adaptive_blend,0.01,0.25,0.25,test_alpha,0.25,0.8932979145342886,0.5400511410228279,0.612647,0.6817420435510888,0.01
mnistm,mobilenet,59,1,adaptive_blend,adaptive_blend,0.01,0.3,0.3,test_alpha,0.3,0.7499232531212243,0.486359404576856,0.53392,0.6933277498604131,0.01
mnistm,mobilenet,60,1,adaptive_blend,adaptive_blend,0.05,0.01,0.01,test_alpha,0.01,0.9495625,0.5891028442146973,0.015075,0.01242322724734785,0.05
mnistm,mobilenet,61,1,adaptive_blend,adaptive_blend,0.05,0.05,0.05,test_alpha,0.05,0.7408138460157933,0.48415798805387245,0.907175,0.7777777777777778,0.05
mnistm,mobilenet,62,1,adaptive_blend,adaptive_blend,0.05,0.1,0.1,test_alpha,0.1,0.7608821162074724,0.5208070861758236,0.61837,0.6687604690117253,0.05
mnistm,mobilenet,63,1,adaptive_blend,adaptive_blend,0.05,0.15,0.15,test_alpha,0.15,0.60803238840431,0.5984468652403976,0.517588,0.5441094360692351,0.05
mnistm,mobilenet,64,1,adaptive_blend,adaptive_blend,0.05,0.2,0.2,test_alpha,0.2,0.8159560519422437,0.5757909491249675,0.437326,0.5460636515912898,0.05
mnistm,mobilenet,65,1,adaptive_blend,adaptive_blend,0.05,0.25,0.25,test_alpha,0.25,0.9103886282961461,0.5207331565425658,0.495114,0.5505304299274149,0.05
mnistm,mobilenet,66,1,adaptive_blend,adaptive_blend,0.05,0.3,0.3,test_alpha,0.3,0.609345881013545,0.5317291444620974,0.671273,0.597571189279732,0.05
mnistm,mobilenet,67,1,adaptive_patch,adaptive_patch,0.005,0.0,0.0,test_alpha,0.0,0.7423826721556886,0.581656576393644,0.235204,0.16345616973757676,0.01
mnistm,mobilenet,68,1,adaptive_patch,adaptive_patch,0.005,0.1,0.1,test_alpha,0.1,0.6796294642857144,0.47701678881806586,0.185511,0.07816862088218872,0.01
mnistm,mobilenet,69,1,adaptive_patch,adaptive_patch,0.005,0.2,0.2,test_alpha,0.2,0.8928611111111111,0.7309434130603211,0.287409,0.12562814070351758,0.01
mnistm,mobilenet,70,1,adaptive_patch,adaptive_patch,0.005,0.3,0.3,test_alpha,0.3,0.888987737956488,0.7234038240715117,0.296622,0.17978782802903406,0.01
mnistm,mobilenet,71,1,adaptive_patch,adaptive_patch,0.005,0.4,0.4,test_alpha,0.4,0.892955748837885,0.651167287788139,0.426159,0.2402289223897264,0.01
mnistm,mobilenet,72,1,adaptive_patch,adaptive_patch,0.01,0.0,0.0,test_alpha,0.0,0.7035421921364986,0.5557891308812186,0.156756,0.14098269123394752,0.02
mnistm,mobilenet,73,1,adaptive_patch,adaptive_patch,0.01,0.1,0.1,test_alpha,0.1,0.6022085862122627,0.45799653878173363,0.709101,0.44821328866555,0.02
mnistm,mobilenet,74,1,adaptive_patch,adaptive_patch,0.01,0.2,0.2,test_alpha,0.2,0.7160077222863741,0.5789148780510857,0.203657,0.1208821887213847,0.02
mnistm,mobilenet,75,1,adaptive_patch,adaptive_patch,0.01,0.3,0.3,test_alpha,0.3,0.561120756777952,0.41316494275757387,0.866555,0.6232551647124511,0.02
mnistm,mobilenet,76,1,adaptive_patch,adaptive_patch,0.01,0.4,0.4,test_alpha,0.4,0.6536891060939795,0.499383641673933,0.50321,0.38023450586264657,0.02
mnistm,mobilenet,77,1,adaptive_patch,adaptive_patch,0.05,0.0,0.0,test_alpha,0.0,0.6582426543824701,0.5411729797758523,0.232831,0.24525404801786713,0.1
