dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
mnistm,vgg,19,1,SIG,SIG,0.05,36.0,,test_delta,36.0,0.8154866782868526,0.6017292705087015,0.001954,0.07007258514796204,,1.250409722328186,false,0.48138341640696125,0.6523893426294821
mnistm,vgg,20,1,SIG,SIG,0.05,44.0,,test_delta,44.0,0.8080133647798742,0.5792762901146982,0.003071,0.13316582914572864,,1.6551239490509033,false,0.46342103209175856,0.6464106918238994
mnistm,vgg,21,1,SIG,SIG,0.05,56.0,,test_delta,56.0,0.8677430655619597,0.5993587362349291,0.001815,0.19374651032942491,,3.1858458518981934,false,0.4794869889879433,0.6941944524495678
mnistm,vgg,22,1,WaNet,WaNet,0.005,0.4,,test_s,0.4,0.555214527027027,0.4056807743965114,0.993439,0.10329424902289223,0.01,2.543494462966919,false,0.32454461951720914,0.4441716216216216
mnistm,vgg,23,1,WaNet,WaNet,0.005,0.6,,test_s,0.6,0.5952723819954777,0.3984920119086668,0.99986,0.24692908989391402,0.01,2.416698932647705,false,0.3187936095269335,0.4762179055963822
mnistm,vgg,24,1,WaNet,WaNet,0.005,0.8,,test_s,0.8,0.6155654948939513,0.40860460842782353,0.99986,0.5330820770519263,0.01,1.2349809408187866,false,0.32688368674225887,0.49245239591516105
mnistm,vgg,25,1,WaNet,WaNet,0.005,1.0,,test_s,1.0,0.5638780139593909,0.3930838789853781,1.0,0.4399776661083194,0.01,2.0143086910247803,false,0.3144671031883025,0.4511024111675127
mnistm,vgg,26,1,WaNet,WaNet,0.005,1.2,,test_s,1.2,0.5898039277411856,0.4117719609660676,0.999162,0.3602735901730877,0.01,3.031886577606201,false,0.3294175687728541,0.47184314219294854
mnistm,vgg,27,1,WaNet,WaNet,0.005,1.4,,test_s,1.4,0.5990748121655002,0.412795725966401,0.983529,0.3389168062534897,0.01,4.761166572570801,true,0.4586913485842871,0.6077146175435664
mnistm,vgg,28,1,WaNet,WaNet,0.005,2.0,,test_s,2.0,0.5583761574074073,0.3729570044415961,0.99651,0.39195979899497485,0.01,2.498171806335449,false,0.29836560355327685,0.44670092592592586
mnistm,vgg,29,1,WaNet,WaNet,0.005,4.0,,test_s,4.0,0.6461546046533185,0.5823055690713953,0.757538,0.37646566164154105,0.01,1.9927983283996582,false,0.46584445525711626,0.5169236837226548
mnistm,vgg,30,1,WaNet,WaNet,0.01,0.4,,test_s,0.4,0.691289858815427,0.43976580008604205,1.0,0.30402010050251255,0.02,1.825465202331543,false,0.35181264006883367,0.5530318870523416
mnistm,vgg,31,1,WaNet,WaNet,0.01,0.6,,test_s,0.6,0.6227333660363896,0.4250656544649347,0.99986,0.7825237297599107,0.02,1.803966999053955,false,0.3400525235719478,0.4981866928291117
mnistm,vgg,32,1,WaNet,WaNet,0.01,0.8,,test_s,0.8,0.5801926493459881,0.3747756563868335,1.0,0.8750697934115019,0.02,1.3849395513534546,false,0.29982052510946683,0.4641541194767905
mnistm,vgg,33,1,WaNet,WaNet,0.01,1.0,,test_s,1.0,0.6429428294573644,0.44029656989226584,1.0,0.7922948073701842,0.02,1.1760138273239136,false,0.3522372559138127,0.5143542635658915
mnistm,vgg,34,1,WaNet,WaNet,0.01,1.2,,test_s,1.2,0.6129855685385421,0.41620602227617287,1.0,0.800390843104411,0.02,3.7171874046325684,false,0.33296481782093834,0.4903884548308337
mnistm,vgg,35,1,WaNet,WaNet,0.01,1.4,,test_s,1.4,0.5772831747219846,0.39922397206822113,1.0,0.6527079843662759,0.02,2.350764274597168,false,0.3193791776545769,0.46182653977758775
mnistm,vgg,36,1,WaNet,WaNet,0.01,2.0,,test_s,2.0,0.6213123887900356,0.42620186291346673,1.0,0.7846175321049693,0.02,2.213193893432617,false,0.3409614903307734,0.4970499110320285
mnistm,vgg,37,1,WaNet,WaNet,0.01,4.0,,test_s,4.0,0.583716643258427,0.40261860145695383,0.992462,0.6211613623673925,0.02,6.678363800048828,true,0.3987770277316458,0.5436554611728244
mnistm,vgg,38,1,WaNet,WaNet,0.05,0.4,,test_s,0.4,0.6182980713457077,0.46353288205127896,1.0,0.9625907314349526,0.1,2.0476226806640625,false,0.3708263056410232,0.4946384570765662
mnistm,vgg,39,1,WaNet,WaNet,0.05,0.6,,test_s,0.6,0.5375285241980867,0.42260688032928206,1.0,0.9921831379117811,0.1,1.8132739067077637,false,0.33808550426342565,0.4300228193584694
mnistm,vgg,40,1,WaNet,WaNet,0.05,0.8,,test_s,0.8,0.5267139439927099,0.44934698940954365,1.0,0.9956728084868789,0.1,2.6170012950897217,false,0.3594775915276349,0.4213711551941679
mnistm,vgg,41,1,WaNet,WaNet,0.05,1.0,,test_s,1.0,0.311466387216466,0.4188776739169815,1.0,0.996929089893914,0.1,1.7991936206817627,false,0.3351021391335852,0.24917310977317284
mnistm,vgg,42,1,WaNet,WaNet,0.05,1.2,,test_s,1.2,0.40204654180695854,0.43508667215160357,1.0,0.9949748743718593,0.1,1.3890093564987183,false,0.3480693377212829,0.32163723344556683
mnistm,vgg,43,1,WaNet,WaNet,0.05,1.4,,test_s,1.4,0.37710170087152095,0.43659269554744107,1.0,0.9930206588498046,0.1,2.1857664585113525,false,0.3492741564379529,0.3016813606972168
mnistm,vgg,44,1,WaNet,WaNet,0.05,2.0,,test_s,2.0,0.5510372245882023,0.5074825201348283,1.0,0.9914852037967616,0.1,2.255929946899414,false,0.40598601610786267,0.4408297796705618
mnistm,vgg,45,1,WaNet,WaNet,0.05,4.0,,test_s,4.0,0.6165278323739998,0.5322501891730356,1.0,0.9942769402568398,0.1,2.8666698932647705,false,0.42580015133842847,0.4932222658991998
mnistm,vgg,46,1,adaptive_blend,adaptive_blend,0.005,0.01,0.01,test_alpha,0.01,0.7877414772727274,0.5343684488642227,0.001396,0.0015354550530429928,0.005,2.9093048572540283,false,0.42749475909137824,0.630193181818182
mnistm,vgg,47,1,adaptive_blend,adaptive_blend,0.005,0.05,0.05,test_alpha,0.05,0.5734354674796748,0.5580402680399039,0.004606,0.017169179229480736,0.005,1.2276719808578491,false,0.44643221443192316,0.45874837398373985
mnistm,vgg,48,1,adaptive_blend,adaptive_blend,0.005,0.1,0.1,test_alpha,0.1,0.805786160932162,0.5464526029283672,0.257259,0.2860134003350084,0.005,2.824528694152832,false,0.43716208234269377,0.6446289287457296
mnistm,vgg,49,1,adaptive_blend,adaptive_blend,0.005,0.15,0.15,test_alpha,0.15,0.7993214423533602,0.5290113510674379,0.788247,0.5878001116694584,0.005,2.291322946548462,false,0.42320908085395037,0.6394571538826882
mnistm,vgg,50,1,adaptive_blend,adaptive_blend,0.005,0.2,0.2,test_alpha,0.2,0.8064034158167911,0.4840015329529932,0.908152,0.7664712451144612,0.005,2.4357547760009766,false,0.38720122636239457,0.6451227326534329
mnistm,vgg,51,1,adaptive_blend,adaptive_blend,0.005,0.25,0.25,test_alpha,0.25,0.8021869134632738,0.5436459851407134,0.887074,0.7734505862646566,0.005,2.0637662410736084,false,0.43491678811257073,0.641749530770619
mnistm,vgg,52,1,adaptive_blend,adaptive_blend,0.005,0.3,0.3,test_alpha,0.3,0.7666037710970464,0.4958538341469563,0.861809,0.8270519262981575,0.005,4.827075958251953,true,0.5233579965119943,0.7399579460720664
mnistm,vgg,53,1,adaptive_blend,adaptive_blend,0.01,0.01,0.01,test_alpha,0.01,0.8004375,0.5825929965564958,0.003071,0.002512562814070352,0.01,2.0082647800445557,false,0.4660743972451966,0.6403500000000001
mnistm,vgg,54,1,adaptive_blend,adaptive_blend,0.01,0.05,0.05,test_alpha,0.05,0.8104069927843803,0.5641727456170309,0.071189,0.08221663874930206,0.01,1.9009753465652466,false,0.4513381964936247,0.6483255942275044
mnistm,vgg,55,1,adaptive_blend,adaptive_blend,0.01,0.1,0.1,test_alpha,0.1,0.7801728388149476,0.5313783581018452,0.709799,0.5453657174762703,0.01,1.331412434577942,false,0.4251026864814762,0.6241382710519581
mnistm,vgg,56,1,adaptive_blend,adaptive_blend,0.01,0.15,0.15,test_alpha,0.15,0.7456709607871164,0.4848266361177498,0.811697,0.7324120603015075,0.01,1.777963399887085,false,0.38786130889419984,0.5965367686296931
mnistm,vgg,57,1,adaptive_blend,adaptive_blend,0.01,0.2,0.2,test_alpha,0.2,0.7525485541427399,0.5363969260134804,0.802205,0.6806253489670575,0.01,2.1289725303649902,false,0.42911754081078435,0.602038843314192
mnistm,vgg,58,1,adaptive_blend,adaptive_blend,0.01,0.25,0.25,test_alpha,0.25,0.6266859920965058,0.5827934185950965,0.748185,0.6711334450027917,0.01,1.4970626831054688,false,0.4662347348760772,0.5013487936772046
mnistm,vgg,59,1,adaptive_blend,adaptive_blend,0.01,0.3,0.3,test_alpha,0.3,0.6778862387260428,0.4031126599201551,0.657454,0.6192071468453378,0.01,3.1482250690460205,false,0.3224901279361241,0.5423089909808343
mnistm,vgg,60,1,adaptive_blend,adaptive_blend,0.05,0.01,0.01,test_alpha,0.01,0.8257417763157895,0.5295753536544852,0.007398,0.01060859854829704,0.05,4.342048168182373,false,0.42366028292358815,0.6605934210526316
mnistm,vgg,61,1,adaptive_blend,adaptive_blend,0.05,0.05,0.05,test_alpha,0.05,0.7450818184255684,0.46712012540770353,0.822166,0.6507537688442211,0.05,1.7972955703735352,false,0.37369610032616285,0.5960654547404548
mnistm,vgg,62,1,adaptive_blend,adaptive_blend,0.05,0.1,0.1,test_alpha,0.1,0.7547890752864157,0.5480464268167868,0.658012,0.6823003908431045,0.05,2.4354617595672607,true,0.6296960030144549,0.795090121790158
mnistm,vgg,63,1,adaptive_blend,adaptive_blend,0.05,0.15,0.15,test_alpha,0.15,0.709661875538329,0.6202194283262596,0.739112,0.6482412060301508,0.05,1.2447575330734253,false,0.4961755426610077,0.5677295004306633
mnistm,vgg,64,1,adaptive_blend,adaptive_blend,0.05,0.2,0.2,test_alpha,0.2,0.618109631147541,0.5803783154660258,0.799274,0.6811836962590732,0.05,2.598932981491089,false,0.46430265237282065,0.49448770491803284
mnistm,vgg,65,1,adaptive_blend,adaptive_blend,0.05,0.25,0.25,test_alpha,0.25,0.8776387557631643,0.5614890864173803,0.726689,0.5752372975991067,0.05,1.3733370304107666,false,0.4491912691339042,0.7021110046105314
mnistm,vgg,66,1,adaptive_blend,adaptive_blend,0.05,0.3,0.3,test_alpha,0.3,0.5954486940298507,0.5006238226877682,0.830123,0.6079006141820212,0.05,1.3924068212509155,false,0.4004990581502146,0.47635895522388055
mnistm,vgg,67,1,adaptive_patch,adaptive_patch,0.005,0.0,0.0,test_alpha,0.0,0.6949261363636363,0.4843801967416269,0.222781,0.06141820212171971,0.01,1.3146485090255737,false,0.3875041573933016,0.5559409090909091
mnistm,vgg,68,1,adaptive_patch,adaptive_patch,0.005,0.1,0.1,test_alpha,0.1,0.5009560335497836,0.499277697539812,0.472641,0.16122278056951425,0.01,3.722994565963745,false,0.3994221580318496,0.4007648268398269
mnistm,vgg,69,1,adaptive_patch,adaptive_patch,0.005,0.2,0.2,test_alpha,0.2,0.6959891304347826,0.4913129498689459,0.19919,0.09631490787269682,0.01,1.4915691614151,false,0.39305035989515674,0.5567913043478261
mnistm,vgg,70,1,adaptive_patch,adaptive_patch,0.005,0.3,0.3,test_alpha,0.3,0.7258870192307691,0.5156927553908145,0.372557,0.21775544388609716,0.01,2.88169527053833,false,0.4125542043126516,0.5807096153846153
mnistm,vgg,71,1,adaptive_patch,adaptive_patch,0.005,0.4,0.4,test_alpha,0.4,0.5948280377094972,0.4851416492502363,0.410106,0.14991624790619765,0.01,1.6787341833114624,false,0.38811331940018906,0.47586243016759777
mnistm,vgg,72,1,adaptive_patch,adaptive_patch,0.01,0.0,0.0,test_alpha,0.0,0.6156803158001625,0.49792121514503784,0.593244,0.34366275823562253,0.02,2.4482181072235107,false,0.3983369721160303,0.49254425264013
mnistm,vgg,73,1,adaptive_patch,adaptive_patch,0.01,0.1,0.1,test_alpha,0.1,0.8547497589199614,0.5791397000453955,0.527359,0.2895030709101061,0.02,3.111290454864502,true,0.6363203223758007,0.8568083694754536
mnistm,vgg,74,1,adaptive_patch,adaptive_patch,0.01,0.2,0.2,test_alpha,0.2,0.8211407352143245,0.6905174298209369,0.502652,0.25725851479620326,0.02,1.6473605632781982,false,0.5524139438567496,0.6569125881714597
mnistm,vgg,75,1,adaptive_patch,adaptive_patch,0.01,0.3,0.3,test_alpha,0.3,0.6469164755351682,0.5072707105369227,0.596315,0.3648799553322166,0.02,2.972625494003296,false,0.4058165684295382,0.5175331804281346
mnistm,vgg,76,1,adaptive_patch,adaptive_patch,0.01,0.4,0.4,test_alpha,0.4,0.7029733626588466,0.5522199684771443,0.498883,0.28559463986599665,0.02,2.6766793727874756,false,0.44177597478171543,0.5623786901270773
mnistm,vgg,77,1,adaptive_patch,adaptive_patch,0.05,0.0,0.0,test_alpha,0.0,0.5881220415201515,0.4718206216267177,0.696678,0.5159128978224455,0.1,1.8644834756851196,false,0.37745649730137415,0.4704976332161212
mnistm,vgg,78,1,adaptive_patch,adaptive_patch,0.05,0.1,0.1,test_alpha,0.1,0.5882419456205346,0.48778381118488423,0.667225,0.52749860413177,0.1,3.826773166656494,true,0.5439144820294805,0.6242809895780007
mnistm,vgg,79,1,adaptive_patch,adaptive_patch,0.05,0.2,0.2,test_alpha,0.2,0.5962836928199189,0.4185460675806676,0.732831,0.4822724734785036,0.1,3.453300952911377,true,0.49860965300761734,0.6407997531990184
mnistm,vgg,80,1,adaptive_patch,adaptive_patch,0.05,0.3,0.3,test_alpha,0.3,0.6319580840525697,0.4898440096754697,0.457566,0.3558068118369626,0.1,1.7562400102615356,false,0.39187520774037576,0.5055664672420558
mnistm,vgg,81,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.4535039203316511,0.4564093581351031,0.538666,0.387213847012842,0.1,1.1598237752914429,false,0.36512748650808247,0.3628031362653209
mnistm,vgg,82,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.8074791666666666,0.6177748946828476,0.000977,0.0020938023450586263,,2.739130973815918,true,0.6772783944840042,0.8290418120710594
mnistm,vgg,83,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.5618749999999999,0.4044463071789307,0.001815,0.002233389168062535,,2.972532033920288,false,0.3235570457431446,0.44949999999999996
mnistm,vgg,84,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.6819702380952382,0.44682547491571833,0.002931,0.002931323283082077,,2.6029906272888184,false,0.3574603799325747,0.5455761904761905
mnistm,vgg,85,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.6660358676975945,0.44972474792988293,0.745812,0.3249581239530988,,2.2362918853759766,true,0.556417108356738,0.7294660041709072
mnistm,vgg,86,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.6340006744604316,0.4038962263108369,0.958403,0.5432719151312116,,2.432866096496582,true,0.5144459367445664,0.6985294952642422
mnistm,vgg,87,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.485907606075217,0.3238574299588549,0.994277,0.7237576772752652,,2.4080989360809326,false,0.25908594396708395,0.3887260848601736
mnistm,vgg,88,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.4214015504827361,0.32936115679815303,0.99986,0.8530150753768844,,2.7463746070861816,true,0.4463517947332738,0.5199841096809403
mnistm,vgg,89,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.46507035989267376,0.29558109221473394,1.0,0.8974036850921273,,1.9203463792800903,false,0.23646487377178715,0.37205628791413903
mnistm,vgg,90,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.4124809715585016,0.30491536030615385,1.0,0.905499720826354,,6.337586402893066,true,0.329816899147468,0.4158693881493462
mnistm,vgg,91,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.7764447115384615,0.46081089410422493,0.004467,0.0018146286990508096,,3.0485334396362305,false,0.36864871528337995,0.6211557692307692
mnistm,vgg,92,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.6999666795399931,0.44888340644536706,0.915969,0.40675600223338915,,3.1782193183898926,true,0.5303079185657582,0.7311745370414591
mnistm,vgg,93,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.5505970744680851,0.3552106602636127,0.9866,0.6560580681183696,,4.417959690093994,true,0.42189136697506496,0.578200498338643
mnistm,vgg,94,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.4377457747657296,0.24788098486513854,0.997208,0.8341708542713567,,3.4289321899414062,true,0.36273564888398757,0.5146274808044604
mnistm,vgg,95,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.35481431928441476,0.23142891167902424,0.99986,0.92071468453378,,4.116300582885742,true,0.3310120693424597,0.4297203954267721
mnistm,vgg,96,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.3560499728789466,0.2095849180605024,1.0,0.93285873813512,,3.74531888961792,true,0.32355498547927564,0.440727029334031
mnistm,vgg,97,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.3563083578792341,0.20995999779363794,1.0,0.9477945281965382,,4.112526893615723,true,0.31393884417396384,0.43101753224244077
mnistm,vgg,98,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.3599634899181765,0.21688512742703225,1.0,0.9553322166387493,,3.4089553356170654,true,0.3384784244441802,0.4529411144370956
mnistm,vgg,99,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.35574686318009885,0.22551111319177697,1.0,0.9595198213288666,,1.8147228956222534,false,0.18040889055342157,0.28459749054407907
mnistm,vgg,100,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.31619733662026295,0.18916985709036016,0.99986,0.902428810720268,,2.4007279872894287,true,0.3435327093849273,0.4451546930088496
mnistm,vgg,101,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.28088732730746624,0.16708899635611874,1.0,0.949748743718593,,3.6613709926605225,true,0.2918252045932793,0.38286386935435734
mnistm,vgg,102,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.2789073947216614,0.1773344360604312,1.0,0.9678950307091011,,4.327845096588135,true,0.28202387158139175,0.3632822385103759
mnistm,vgg,103,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.24069125501864064,0.1598797281676927,1.0,0.9734785036292574,,3.1519505977630615,true,0.29981434507065147,0.3644635665514098
mnistm,vgg,104,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.2509985543974872,0.17549994790875068,1.0,0.9776661083193746,,9.517988204956055,true,0.14039995832700056,0.20079884351798977
mnistm,vgg,105,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.2555850928754084,0.17088974894709452,1.0,0.9825516471245115,,2.697453498840332,true,0.3208957500666717,0.38865202520932285
mnistm,vgg,106,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.2575463218634948,0.18532698140010728,1.0,0.9857621440536013,,1.9771413803100586,false,0.14826158512008583,0.20603705749079584
mnistm,vgg,107,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.256005288665629,0.21103581470719468,1.0,0.9864600781686209,,3.363629102706909,true,0.33502297869273284,0.3709985578594803
mnistm,vgg,108,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.28563208616780045,0.2046588809290124,1.0,0.9849246231155779,,5.045304775238037,true,0.2845089115584433,0.3492874757494737
mnistm,vgg,109,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.96146875,0.5935348900907527,0.000698,0.00265214963707426,0.5,2.1857895851135254,true,0.6728290027262669,0.9671760906536647
mnistm,vgg,110,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.7577499999999999,0.46087090094639227,0.001954,0.008375209380234505,0.5,2.03794527053833,false,0.36869672075711385,0.6062
mnistm,vgg,111,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.9419189120745542,0.5368299111366607,0.013819,0.344500279173646,0.5,1.8818820714950562,false,0.42946392890932855,0.7535351296596434
mnistm,vgg,112,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.9336198737184296,0.5235050591286841,0.18928,0.5582077051926299,0.5,4.608235836029053,true,0.551388606763209,0.8794804584350053
mnistm,vgg,113,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.845321558201732,0.46443841060028923,0.21273,0.5480178671133445,0.5,3.072619915008545,false,0.3715507284802314,0.6762572465613856
mnistm,vgg,114,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.9016329895738894,0.5017838651745936,0.284338,0.615857063093244,0.5,1.1710246801376343,false,0.4014270921396749,0.7213063916591116
mnistm,vgg,115,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.8735896487161199,0.539282757779157,0.087242,0.09785036292573981,0.5,2.730893611907959,true,0.6147071293773106,0.8821526421268809
mnistm,vgg,116,1,belt,belt,0.02,0.2,0.15,test_mask_rate,0.2,0.7801861969294921,0.4478758067994991,0.253769,0.18411501954215523,0.5,2.1534674167633057,true,0.5571745745033305,0.8230228866073248
mnistm,vgg,117,1,belt,belt,0.02,0.2,0.2,test_mask_rate,0.2,0.6935992960750853,0.44073649896935196,0.938023,0.6543830262423227,0.5,2.908284902572632,true,0.5310797898732489,0.7333700275578354
mnistm,vgg,118,1,belt,belt,0.02,0.2,0.25,test_mask_rate,0.2,0.6868973214285714,0.3804335683460578,0.922669,0.7768006700167505,0.5,2.756880283355713,true,0.4869260252521178,0.7320970277181287
mnistm,vgg,119,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.6860192179144384,0.4026434398506824,0.999581,0.9135957565605807,0.5,1.7838904857635498,false,0.32211475188054595,0.5488153743315508
mnistm,vgg,120,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.7078448881973259,0.41738669323128297,1.0,0.9082914572864321,0.5,2.30968976020813,true,0.5285646043698251,0.7609311603426594
mnistm,vgg,121,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.6299411267721728,0.3789142346317207,0.984645,0.8467336683417085,0.5,7.260113716125488,true,0.3641037691869272,0.5649252828992889
mnistm,vgg,122,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.5912797205989774,0.3433213476217509,0.994417,0.9554718034617532,0.5,2.75177264213562,true,0.4573741770874194,0.6557408754692006
mnistm,vgg,123,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.57279453158382,0.3212218295315702,0.999581,0.9800390843104411,0.5,4.652042388916016,true,0.38837905659768657,0.5896372182394864
mnistm,vgg,124,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.6709351786220584,0.3763204855229568,0.998883,0.9846454494695701,0.5,2.707780599594116,true,0.4849614629195395,0.7206532173988207
mnistm,vgg,125,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.6284959095707249,0.32052687330004337,1.0,0.9917643774427694,0.5,4.7536468505859375,true,0.38507933148416207,0.6314545605007073
mnistm,vgg,126,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.548187359708193,0.3144926916658092,1.0,0.9949748743718593,0.5,2.4299938678741455,true,0.44300067163006873,0.6299564060639757
mnistm,vgg,127,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.81503125,0.5748619433102117,0.000838,0.0011166945840312675,,3.4385883808135986,false,0.4598895546481694,0.6520250000000001
mnistm,vgg,128,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.7807614041794088,0.5258804222615006,0.302345,0.13693467336683418,,2.457876443862915,false,0.42070433780920047,0.624609123343527
mnistm,vgg,129,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.5820728754940712,0.3762143713399766,0.990648,0.7063093243997767,,1.5619025230407715,false,0.3009714970719813,0.46565830039525696
