dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
cifar10,resnet18,81,1,adaptive_patch,adaptive_patch,0.05,0.4,0.4,test_alpha,0.4,0.6124880564603692,0.28611114279356564,0.46,0.2560823022382872,0.1
cifar10,resnet18,82,1,basic,basic,0.005,0.2,0.2,test_alpha,0.2,0.38287690797273266,0.22598781680191327,0.443437,0.703600722925066,
cifar10,resnet18,83,1,basic,basic,0.005,0.3,0.3,test_alpha,0.3,0.13210470197978108,0.05573508217430201,0.887344,0.9901292923675796,
cifar10,resnet18,84,1,basic,basic,0.005,0.4,0.4,test_alpha,0.4,0.17409118688101555,0.06908370239854555,0.959688,0.9966634227721396,
cifar10,resnet18,85,1,basic,basic,0.005,0.5,0.5,test_alpha,0.5,0.17879503062360802,0.07651223358913739,0.995,0.9987487835395523,
cifar10,resnet18,86,1,basic,basic,0.005,0.6,0.6,test_alpha,0.6,0.12761729505632036,0.046975753659610375,0.996406,0.9997219518976783,
cifar10,resnet18,87,1,basic,basic,0.005,0.7,0.7,test_alpha,0.7,0.04955133897539277,0.027803464257970312,1.0,1.0,
cifar10,resnet18,88,1,basic,basic,0.005,0.8,0.8,test_alpha,0.8,0.15042912985251145,0.04742262699833355,0.998281,0.9991658556930348,
cifar10,resnet18,89,1,basic,basic,0.005,0.9,0.9,test_alpha,0.9,0.06515659760845394,0.022024438681225278,0.999531,0.9998609759488392,
cifar10,resnet18,90,1,basic,basic,0.005,1.0,1.0,test_alpha,1.0,0.12144101084538383,0.030096633186045274,0.999844,0.9998609759488392,
cifar10,resnet18,91,1,basic,basic,0.01,0.2,0.2,test_alpha,0.2,0.42960718715545765,0.27970211726023997,0.301406,0.6304740720144585,
cifar10,resnet18,92,1,basic,basic,0.01,0.3,0.3,test_alpha,0.3,0.23846016221374045,0.11066532126516537,0.771563,0.9470318365077158,
cifar10,resnet18,93,1,basic,basic,0.01,0.4,0.4,test_alpha,0.4,0.2506925360661506,0.09490898036345063,0.879062,0.9877658834978451,
cifar10,resnet18,94,1,basic,basic,0.01,0.5,0.5,test_alpha,0.5,0.1416605153203343,0.0563024157217169,0.982187,0.998192687334909,
cifar10,resnet18,95,1,basic,basic,0.01,0.6,0.6,test_alpha,0.6,0.21873886569241474,0.07834656947908747,0.997188,0.9988878075907132,
cifar10,resnet18,96,1,basic,basic,0.01,0.7,0.7,test_alpha,0.7,0.202047642872059,0.06656083144430325,0.997031,0.9986097594883915,
cifar10,resnet18,97,1,basic,basic,0.01,0.8,0.8,test_alpha,0.8,0.15462879274989572,0.0425729066755558,0.99875,1.0,
cifar10,resnet18,98,1,basic,basic,0.01,0.9,0.9,test_alpha,0.9,0.2383563234471181,0.08926466483486784,0.986719,0.9937439176977617,
cifar10,resnet18,99,1,basic,basic,0.01,1.0,1.0,test_alpha,1.0,0.22139621017114242,0.08032981194514277,0.999219,0.9991658556930348,
cifar10,resnet18,100,1,basic,basic,0.05,0.2,0.2,test_alpha,0.2,0.34133802935876256,0.1442316543217046,0.49125,0.9257611566801056,
cifar10,resnet18,101,1,basic,basic,0.05,0.3,0.3,test_alpha,0.3,0.2842469008264463,0.11193968223433926,0.745625,0.9756707910468511,
cifar10,resnet18,102,1,basic,basic,0.05,0.4,0.4,test_alpha,0.4,0.2789666745813987,0.08683942367403619,0.820312,0.9880439316001668,
cifar10,resnet18,103,1,basic,basic,0.05,0.5,0.5,test_alpha,0.5,0.35076566437972556,0.09941952999166048,0.919687,0.9929097733907966,
cifar10,resnet18,104,1,basic,basic,0.05,0.6,0.6,test_alpha,0.6,0.40450478760445685,0.11690218584153667,0.979375,0.998192687334909,
cifar10,resnet18,105,1,basic,basic,0.05,0.7,0.7,test_alpha,0.7,0.21706359649122808,0.06359574189512351,0.995313,0.9984707354372306,
cifar10,resnet18,106,1,basic,basic,0.05,0.8,0.8,test_alpha,0.8,0.20259479311543804,0.055824410812064795,0.999531,0.9995829278465175,
cifar10,resnet18,107,1,basic,basic,0.05,0.9,0.9,test_alpha,0.9,0.19421036076741272,0.05058684868340757,0.998125,1.0,
cifar10,resnet18,108,1,basic,basic,0.05,1.0,1.0,test_alpha,1.0,0.20528476084538383,0.051543211513775056,0.999531,0.9998609759488392,
cifar10,resnet18,109,1,belt,belt,0.01,0.2,0.1,test_mask_rate,0.2,0.3746043677606177,0.12582754411502906,0.915937,0.9001807312665091,0.5
cifar10,resnet18,110,1,belt,belt,0.01,0.2,0.15,test_mask_rate,0.2,0.5335579136988571,0.2902285308913548,0.396562,0.8392881968580564,0.5
cifar10,resnet18,111,1,belt,belt,0.01,0.2,0.2,test_mask_rate,0.2,0.6228945052127841,0.256303803761215,0.546094,0.8134297233421381,0.5
cifar10,resnet18,112,1,belt,belt,0.01,0.2,0.25,test_mask_rate,0.2,0.5109255573248408,0.26115687753607486,0.577812,0.9603781454191576,0.5
cifar10,resnet18,113,1,belt,belt,0.01,0.2,0.3,test_mask_rate,0.2,0.4897264971378248,0.17884290971308614,0.477656,0.9471708605588767,0.5
cifar10,resnet18,114,1,belt,belt,0.01,0.2,0.35,test_mask_rate,0.2,0.4505263956310679,0.19547451274599603,0.573906,0.9737244543305992,0.5
cifar10,resnet18,115,1,belt,belt,0.02,0.2,0.1,test_mask_rate,0.2,0.48165711792932964,0.2261650519676096,0.6525,0.9560683998331712,0.5
