dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
mnistm,resnet18,1,1,SIG,SIG,0.005,4.0,,test_delta,4.0,0.85546875,0.5744463177206871,0.000698,0.0011166945840312675,,2.124480724334717,true,0.6569414738752355,0.8817594196986858
mnistm,resnet18,2,1,SIG,SIG,0.005,12.0,,test_delta,12.0,0.8359062500000001,0.5898045240601255,0.000838,0.000977107761027359,,1.8494619131088257,false,0.4718436192481004,0.6687250000000001
mnistm,resnet18,3,1,SIG,SIG,0.005,20.0,,test_delta,20.0,0.8360937500000001,0.5684632584058544,0.001117,0.0008375209380234506,,1.111086368560791,false,0.45477060672468356,0.6688750000000001
mnistm,resnet18,4,1,SIG,SIG,0.005,28.0,,test_delta,28.0,0.883625,0.5782332961633351,0.001396,0.000977107761027359,,2.1476621627807617,false,0.4625866369306681,0.7069000000000001
mnistm,resnet18,5,1,SIG,SIG,0.005,36.0,,test_delta,36.0,0.8183854166666666,0.5629230786718585,0.001815,0.0016750418760469012,,1.9787739515304565,false,0.45033846293748686,0.6547083333333333
mnistm,resnet18,6,1,SIG,SIG,0.005,44.0,,test_delta,44.0,0.7405937499999999,0.5797909850352705,0.000698,0.0011166945840312675,,1.5524187088012695,false,0.4638327880282164,0.592475
mnistm,resnet18,7,1,SIG,SIG,0.005,56.0,,test_delta,56.0,0.8446699695121951,0.5917152292314249,0.001117,0.011446119486320492,,1.8737465143203735,false,0.47337218338514,0.6757359756097561
mnistm,resnet18,8,1,SIG,SIG,0.01,4.0,,test_delta,4.0,0.8751875,0.583967939873011,0.000698,0.0008375209380234506,,1.3548338413238525,false,0.46717435189840884,0.70015
mnistm,resnet18,9,1,SIG,SIG,0.01,12.0,,test_delta,12.0,0.831875,0.5569234091555977,0.000838,0.0006979341150195422,,1.408960223197937,false,0.4455387273244782,0.6655000000000001
mnistm,resnet18,10,1,SIG,SIG,0.01,20.0,,test_delta,20.0,0.8409375,0.5982655210291015,0.001117,0.001256281407035176,,1.2898508310317993,false,0.4786124168232812,0.6727500000000001
mnistm,resnet18,11,1,SIG,SIG,0.01,28.0,,test_delta,28.0,0.80859375,0.5665107162944452,0.000558,0.0013958682300390843,,2.2799606323242188,false,0.4532085730355562,0.6468750000000001
mnistm,resnet18,12,1,SIG,SIG,0.01,36.0,,test_delta,36.0,0.8592316176470588,0.5788578897735637,0.001117,0.002372975991066443,,2.860703468322754,true,0.6351541940437458,0.8594531763425419
mnistm,resnet18,13,1,SIG,SIG,0.01,44.0,,test_delta,44.0,0.8836875,0.5920615638914335,0.001396,0.00809603573422669,,1.433679223060608,false,0.4736492511131468,0.70695
mnistm,resnet18,14,1,SIG,SIG,0.01,56.0,,test_delta,56.0,0.8134194078947368,0.6002412871643504,0.001815,0.04243439419318816,,2.6132264137268066,false,0.48019302973148037,0.6507355263157895
mnistm,resnet18,15,1,SIG,SIG,0.05,4.0,,test_delta,4.0,0.8074419642857142,0.5586957031261639,0.001117,0.000977107761027359,,2.4113821983337402,true,0.6344752832965412,0.8334722922241815
mnistm,resnet18,16,1,SIG,SIG,0.05,12.0,,test_delta,12.0,0.6671546052631578,0.6042812612256487,0.001675,0.00265214963707426,,2.6238675117492676,false,0.483425008980519,0.5337236842105263
mnistm,resnet18,17,1,SIG,SIG,0.05,20.0,,test_delta,20.0,0.8557455357142857,0.6064355488671367,0.004048,0.015633724176437745,,1.4743664264678955,false,0.48514843909370936,0.6845964285714286
mnistm,resnet18,18,1,SIG,SIG,0.05,28.0,,test_delta,28.0,0.8482850311387901,0.5788499361172975,0.006281,0.03922389726409827,,2.4930412769317627,false,0.463079948893838,0.6786280249110321
mnistm,resnet18,19,1,SIG,SIG,0.05,36.0,,test_delta,36.0,0.835891031598513,0.6165194776113776,0.006421,0.07509771077610274,,2.6216471195220947,false,0.4932155820891021,0.6687128252788104
mnistm,resnet18,20,1,SIG,SIG,0.05,44.0,,test_delta,44.0,0.7058958666134185,0.6006258766015825,0.010748,0.13107202680067,,1.5910567045211792,false,0.48050070128126604,0.5647166932907348
mnistm,resnet18,21,1,SIG,SIG,0.05,56.0,,test_delta,56.0,0.8592220394736843,0.6088679552206014,0.017588,0.24399776661083195,,2.222869634628296,false,0.48709436417648116,0.6873776315789475
mnistm,resnet18,22,1,WaNet,WaNet,0.005,0.4,,test_s,0.4,0.40722572815533975,0.43235145384701335,0.88512,0.028754885538805137,0.01,1.1873060464859009,false,0.3458811630776107,0.32578058252427183
mnistm,resnet18,23,1,WaNet,WaNet,0.005,0.6,,test_s,0.6,0.6269282723325063,0.382271821893466,0.982133,0.1125069793411502,0.01,1.6718411445617676,false,0.3058174575147728,0.5015426178660051
mnistm,resnet18,24,1,WaNet,WaNet,0.005,0.8,,test_s,0.8,0.6082304080310881,0.42589788060911093,0.998883,0.40424343941931884,0.01,3.1680445671081543,true,0.5022176291551474,0.6480836510927293
mnistm,resnet18,25,1,WaNet,WaNet,0.005,1.0,,test_s,1.0,0.5887195301460199,0.4204012958970459,0.999162,0.2963428252372976,0.01,4.994333744049072,true,0.4350196414083431,0.5696742288075223
mnistm,resnet18,26,1,WaNet,WaNet,0.005,1.2,,test_s,1.2,0.5810283232628398,0.4015117488547121,0.974037,0.27721943048576214,0.01,2.548614978790283,false,0.32120939908376966,0.4648226586102719
mnistm,resnet18,27,1,WaNet,WaNet,0.005,1.4,,test_s,1.4,0.5776323735955056,0.3958783661137669,0.779732,0.1490787269681742,0.01,1.7813470363616943,false,0.31670269289101355,0.46210589887640446
mnistm,resnet18,28,1,WaNet,WaNet,0.005,2.0,,test_s,2.0,0.5948272513607125,0.3964665634843775,0.960218,0.28210496929089895,0.01,1.5231008529663086,false,0.317173250787502,0.47586180108857
mnistm,resnet18,29,1,WaNet,WaNet,0.005,4.0,,test_s,4.0,0.755998355263158,0.6272128676743028,0.420436,0.3315187046342825,0.01,1.9077658653259277,false,0.5017702941394423,0.6047986842105264
mnistm,resnet18,30,1,WaNet,WaNet,0.01,0.4,,test_s,0.4,0.6038900729646698,0.3891784706418462,0.998604,0.27261306532663315,0.02,2.3976566791534424,false,0.31134277651347697,0.4831120583717359
mnistm,resnet18,31,1,WaNet,WaNet,0.01,0.6,,test_s,0.6,0.3699372522182367,0.3736863919964979,1.0,0.739391401451703,0.02,2.4295802116394043,false,0.29894911359719833,0.29594980177458935
mnistm,resnet18,32,1,WaNet,WaNet,0.01,0.8,,test_s,0.8,0.4997531111960585,0.32765845088868817,1.0,0.821608040201005,0.02,3.3555679321289062,false,0.26212676071095053,0.3998024889568468
